timestamp,x,y,z,pitch,yaw,roll,confidence,cpu_usage
351931,-0.00312189,0.00406592,0.0044644,72.4557,0.262001,176.81,0.24,275.918
351931,-0.00312238,0.00408729,0.00448994,72.4561,0.260517,176.809,0.24,276.13
351931,-0.00312258,0.0041082,0.0045156,72.4563,0.262155,176.811,0.24,276.288
351931,-0.0031227,0.00412893,0.00454133,72.456,0.25527,176.805,0.24,276.394
351931,-0.00312301,0.00415,0.00456637,72.4563,0.2499,176.8,0.24,276.425
351931,-0.00312326,0.00417069,0.00459143,72.4561,0.250486,176.801,0.24,276.46
351931,-0.00312362,0.00419167,0.00461642,72.4563,0.248734,176.799,0.24,276.577
351931,-0.00312163,0.00421028,0.00463519,72.4563,0.252816,176.801,0.21,276.849
351931,-0.00311989,0.00423066,0.0046573,72.4558,0.254066,176.803,0.21,276.873
351931,-0.00312246,0.00423765,0.00465335,72.4555,0.252795,176.802,0.21,276.889
351931,-0.00312503,0.00424459,0.00464943,72.4552,0.251532,176.801,0.21,276.906
351931,-0.00311469,0.00429196,0.0047223,72.4563,0.251972,176.801,0.21,276.94
351931,-0.00311298,0.00431243,0.00474374,72.4563,0.253825,176.803,0.21,276.961
351931,-0.0031114,0.00433315,0.00476496,72.4566,0.252959,176.803,0.21,276.984
351931,-0.00310977,0.00435357,0.0047865,72.4562,0.252532,176.802,0.21,277.005
351931,-0.00310838,0.00437446,0.00480778,72.4567,0.251253,176.801,0.21,277.029
351931,-0.00310704,0.00439513,0.0048292,72.4569,0.249653,176.8,0.21,277.056
351931,-0.00311008,0.00440246,0.00482449,72.4569,0.250333,176.801,0.21,277.084
351931,-0.00311591,0.00439938,0.00480161,72.4572,0.263895,176.811,0.23,277.182
351931,-0.00311744,0.00441774,0.00484938,72.4574,0.263678,176.811,0.23,277.395
351931,-0.00311959,0.00443088,0.00487231,72.457,0.260264,176.808,0.23,277.503
351931,-0.00312182,0.00444437,0.0048952,72.4572,0.259158,176.808,0.23,277.52
351931,-0.00312425,0.00445846,0.00491793,72.4571,0.257787,176.807,0.23,277.64
351931,-0.0031264,0.00447188,0.004941,72.457,0.263733,176.813,0.23,277.66
351931,-0.00312868,0.00448546,0.0049641,72.457,0.264871,176.814,0.23,277.68
351931,-0.00312836,0.00451295,0.00503615,72.4571,0.280559,176.826,0.21,277.835
351931,-0.00313131,0.00452137,0.00503677,72.4571,0.282451,176.828,0.21,277.847
351931,-0.00313661,0.00453332,0.00509837,72.4575,0.262467,176.81,0.21,277.874
351931,-0.0031409,0.00454352,0.00512953,72.4578,0.262904,176.811,0.21,277.896
351931,-0.00314532,0.00455346,0.00516081,72.4578,0.261552,176.809,0.21,277.913
351931,-0.00314999,0.00456351,0.00519218,72.4585,0.261146,176.809,0.21,277.935
351931,-0.00315466,0.0045736,0.00522363,72.4586,0.261249,176.809,0.21,277.953
351931,-0.00315948,0.00458422,0.00525535,72.4588,0.260472,176.809,0.21,278.148
351931,-0.00316417,0.00459404,0.00528704,72.4594,0.260503,176.809,0.21,278.286
351931,-0.00316921,0.0046045,0.00531885,72.4589,0.260481,176.809,0.21,278.31
351931,-0.00317328,0.00461353,0.00532066,72.4587,0.257317,176.807,0.21,278.575
351931,-0.00317399,0.00461135,0.00530483,72.4596,0.267963,176.815,0.23,278.759
351931,-0.00317751,0.00462012,0.00530887,72.4598,0.266637,176.814,0.23,278.88
351931,-0.00317263,0.00463011,0.00536108,72.4601,0.265036,176.812,0.23,279
351931,-0.00317194,0.00463919,0.00538914,72.4599,0.264781,176.812,0.23,279.043
351931,-0.00317156,0.00464887,0.00541745,72.459,0.266837,176.815,0.23,279.084
351931,-0.00317101,0.00465778,0.00544552,72.4597,0.271302,176.819,0.23,279.12
351931,-0.00317501,0.00466671,0.00544986,72.46,0.274794,176.823,0.23,279.147
351931,-0.00317922,0.0046761,0.00545442,72.4603,0.278467,176.826,0.23,279.173
351931,-0.00317002,0.00468649,0.00553046,72.4609,0.265574,176.814,0.23,279.224
351931,-0.00316975,0.00469653,0.00555874,72.461,0.266328,176.815,0.23,279.254
351931,-0.00317379,0.00470611,0.00556302,72.4611,0.266216,176.815,0.23,279.286
351931,-0.00317805,0.00471612,0.00556747,72.4608,0.265593,176.815,0.23,279.566
351931,-0.0031754,0.00472437,0.00557034,72.4616,0.275952,176.823,0.19,279.683
351931,-0.00317125,0.00473318,0.00559616,72.4619,0.274086,176.821,0.19,279.715
351931,-0.00317472,0.00474334,0.00560286,72.4621,0.272271,176.819,0.19,279.745
351931,-0.00316287,0.00475191,0.00564813,72.4621,0.270038,176.818,0.19,279.99
351931,-0.00315858,0.00476121,0.00567393,72.4624,0.271697,176.819,0.19,280.013
351931,-0.00315433,0.00477079,0.00569987,72.4625,0.268629,176.817,0.19,280.164
351931,-0.00315744,0.00478097,0.0057062,72.4627,0.266487,176.815,0.19,280.181
351931,-0.00310971,0.00478541,0.00584856,72.4626,0.280024,176.826,0.2,280.409
351931,-0.00310243,0.00479378,0.00587914,72.4631,0.282135,176.828,0.2,280.44
351931,-0.00309517,0.00480219,0.00590964,72.4637,0.284596,176.831,0.2,280.465
351931,-0.0030975,0.00481283,0.0059174,72.4642,0.286886,176.833,0.2,280.49
351931,-0.00309976,0.00482317,0.00592494,72.4647,0.289109,176.836,0.2,280.514
351931,-0.00308291,0.00483016,0.00597867,72.4643,0.288304,176.835,0.2,280.559
351931,-0.00308499,0.00484018,0.00598596,72.4645,0.289351,176.836,0.2,280.599
351931,-0.00306801,0.00484797,0.00604002,72.4646,0.285939,176.833,0.2,280.757
351931,-0.00306983,0.00485776,0.00604693,72.4647,0.285464,176.833,0.2,280.778
351931,-0.00306194,0.00486663,0.0060769,72.4655,0.28931,176.836,0.2,280.82
351931,-0.00306365,0.0048773,0.00608384,72.4655,0.289941,176.837,0.2,280.844
351931,-0.00306529,0.00488819,0.00609071,72.4657,0.284712,176.833,0.2,281.048
351931,-0.00306687,0.00489893,0.00609742,72.4658,0.28058,176.829,0.2,281.083
351931,-0.00306861,0.00491025,0.00610383,72.4661,0.285302,176.833,0.2,281.272
351931,-0.00308633,0.00492005,0.00606021,72.4663,0.293912,176.84,0.23,281.416
351931,-0.00308059,0.00492846,0.00608009,72.4667,0.296555,176.843,0.23,281.591
351931,-0.00306833,0.00493344,0.00611194,72.4668,0.2945,176.841,0.23,281.623
351931,-0.00306273,0.00494159,0.00613143,72.4665,0.294126,176.841,0.23,281.652
351931,-0.00306378,0.00495245,0.00613826,72.4664,0.293671,176.841,0.23,281.673
351931,-0.0030515,0.00495829,0.00616998,72.4677,0.301028,176.848,0.23,281.797
351931,-0.0030388,0.00496362,0.00619986,72.4685,0.311326,176.856,0.24,281.904
351931,-0.00303905,0.00497434,0.00620687,72.4691,0.312709,176.858,0.24,281.931
351931,-0.00303034,0.00498256,0.0062226,72.4661,0.279958,176.827,0.24,281.969
351931,-0.00302159,0.00499108,0.00623857,72.4663,0.289684,176.837,0.24,282.142
351931,-0.0030128,0.00499938,0.00625424,72.4661,0.283947,176.832,0.24,282.173
351931,-0.00299495,0.00500525,0.00627867,72.4663,0.281076,176.829,0.24,282.194
351931,-0.00299512,0.00501653,0.00628574,72.4664,0.280578,176.829,0.24,282.213
351931,-0.00298638,0.0050248,0.00630109,72.4665,0.283469,176.832,0.24,282.416
351932,-0.00297747,0.00503383,0.0063168,72.4668,0.281157,176.83,0.24,282.451
351932,-0.00296866,0.00504229,0.00633228,72.4663,0.284148,176.833,0.24,282.492
351932,-0.00295995,0.00505116,0.00634823,72.4667,0.284406,176.834,0.24,282.535
351932,-0.00295121,0.00505915,0.00636356,72.4668,0.282577,176.832,0.24,282.581
351932,-0.00295153,0.00507048,0.00637061,72.4671,0.284517,176.834,0.24,282.934
351932,-0.00295653,0.0050876,0.00634663,72.4666,0.29276,176.841,0.21,283.074
351932,-0.00294279,0.00509598,0.00635649,72.4675,0.29213,176.84,0.21,283.305
351932,-0.00292916,0.00510443,0.00636637,72.468,0.286588,176.834,0.21,283.347
351932,-0.00291548,0.00511326,0.00637646,72.4674,0.283784,176.832,0.21,283.389
351932,-0.00291469,0.00512442,0.00638385,72.4674,0.28099,176.83,0.21,283.408
351932,-0.00291387,0.00513594,0.00639148,72.4673,0.278104,176.828,0.21,283.425
351932,-0.00287432,0.00514022,0.00640653,72.4679,0.28432,176.834,0.21,283.479
351932,-0.00286059,0.0051492,0.00641658,72.4679,0.283049,176.832,0.21,283.511
351932,-0.00284685,0.00515923,0.00642735,72.4678,0.283367,176.834,0.21,283.555
351932,-0.0028461,0.00517019,0.00643447,72.4678,0.283297,176.834,0.21,283.86
351932,-0.00283299,0.00517938,0.00644461,72.4673,0.283251,176.833,0.21,284.091
351932,-0.00282212,0.00518721,0.00645313,72.4677,0.291561,176.841,0.22,284.343
351932,-0.00281099,0.00519364,0.00645835,72.4684,0.289384,176.838,0.22,284.399
351932,-0.00280951,0.00520439,0.00646557,72.4687,0.288091,176.837,0.22,284.605
351932,-0.00278862,0.00520745,0.00646946,72.4689,0.284749,176.834,0.22,284.815
351932,-0.00277755,0.00521415,0.00647489,72.4686,0.289712,176.839,0.22,284.87
351932,-0.00276657,0.00522091,0.0064805,72.4692,0.28501,176.834,0.22,284.91
351932,-0.00275576,0.00522788,0.00648658,72.4693,0.28634,176.836,0.22,285.183
351932,-0.00270939,0.00521971,0.00648321,72.4697,0.293081,176.842,0.22,285.417
351932,-0.0026954,0.00522297,0.00648366,72.4702,0.29297,176.841,0.22,285.458
351932,-0.00268114,0.00522715,0.00648467,72.4699,0.28174,176.83,0.22,285.505
351932,-0.00267887,0.00523745,0.00649195,72.4699,0.275122,176.824,0.22,285.553
351932,-0.00267673,0.00524719,0.00649884,72.4699,0.268862,176.818,0.22,285.596
351932,-0.00265066,0.00524474,0.00649414,72.4674,0.296398,176.847,0.22,285.665
351932,-0.00263675,0.00524854,0.00649536,72.4674,0.289523,176.84,0.22,285.726
351932,-0.00262288,0.00525181,0.00649639,72.4679,0.289543,176.841,0.22,286.019
351932,-0.00260879,0.00525566,0.00649774,72.4683,0.289239,176.841,0.22,286.065
351932,-0.00259469,0.00525937,0.00649907,72.4675,0.289939,176.842,0.22,286.103
351932,-0.00258065,0.0052632,0.00650038,72.4674,0.297699,176.849,0.22,286.152
351932,-0.00257858,0.0052734,0.00650829,72.4683,0.291174,176.843,0.22,286.195
351932,-0.00257652,0.00528347,0.00651597,72.4684,0.292325,176.844,0.22,286.375
351932,-0.0025957,0.00530283,0.00652392,72.4686,0.300852,176.851,0.21,286.75
351932,-0.00258378,0.00530814,0.00652367,72.4689,0.303758,176.855,0.21,286.779
351932,-0.00257184,0.00531392,0.00652348,72.4687,0.302155,176.853,0.21,286.895
351932,-0.00255973,0.00531972,0.00652335,72.4688,0.30164,176.853,0.21,286.981
351932,-0.00254775,0.00532514,0.006523,72.468,0.29504,176.847,0.21,287.006
351932,-0.00253572,0.00533043,0.00652243,72.4684,0.29434,176.846,0.21,287.09
351932,-0.00248231,0.00531157,0.00648819,72.4684,0.30355,176.854,0.22,287.163
351932,-0.0024784,0.00532058,0.00649387,72.4683,0.303489,176.854,0.22,287.176
351932,-0.00247445,0.0053297,0.00649962,72.4683,0.303427,176.854,0.22,287.195
351932,-0.00244864,0.00532175,0.0064829,72.4669,0.304492,176.856,0.22,287.221
351932,-0.00243373,0.00532239,0.0064775,72.4673,0.298248,176.85,0.22,287.241
351932,-0.00241871,0.00532282,0.00647197,72.4675,0.299886,176.852,0.22,287.26
351932,-0.00240364,0.00532328,0.00646642,72.4673,0.298101,176.85,0.22,287.279
351932,-0.00238861,0.00532396,0.0064609,72.4676,0.305418,176.857,0.22,287.434
351932,-0.00237372,0.00532434,0.006455,72.4673,0.301523,176.854,0.22,287.525
351932,-0.00235875,0.00532519,0.00644929,72.4673,0.302587,176.855,0.22,287.542
351932,-0.00234388,0.00532585,0.00644349,72.4674,0.305535,176.858,0.22,287.562
351932,-0.00237161,0.00533919,0.00646679,72.4675,0.310142,176.861,0.22,287.719
351932,-0.00236192,0.00533324,0.00645996,72.4676,0.3135,176.864,0.22,287.851
351932,-0.00235204,0.00532756,0.00645309,72.4676,0.313571,176.865,0.22,287.87
351932,-0.00234223,0.00532172,0.00644613,72.468,0.312344,176.864,0.22,287.896
351932,-0.00233239,0.00531564,0.00643911,72.4676,0.308764,176.86,0.22,287.922
351932,-0.0023225,0.00530939,0.00643207,72.4667,0.309546,176.862,0.22,287.946
351932,-0.00231735,0.00531676,0.00643576,72.466,0.309196,176.862,0.22,287.962
351932,-0.00231205,0.00532436,0.00643955,72.4654,0.308835,176.862,0.22,287.974
351932,-0.00229756,0.00530437,0.00642116,72.4678,0.317482,176.87,0.22,288.008
351932,-0.00228766,0.00529786,0.00641365,72.468,0.316979,176.87,0.22,288.032
351932,-0.00228216,0.00530545,0.00641709,72.4682,0.316458,176.869,0.22,288.056
351932,-0.00227253,0.00529785,0.0064097,72.4685,0.316735,176.869,0.22,288.327
351932,-0.00226029,0.00529272,0.00640109,72.4687,0.317997,176.869,0.24,288.445
351932,-0.00225148,0.00528528,0.0063928,72.4691,0.317301,176.869,0.24,288.472
351932,-0.00224248,0.00527796,0.0063846,72.4695,0.317148,176.869,0.24,288.506
351932,-0.00223331,0.00527086,0.00637651,72.4696,0.316633,176.869,0.24,288.711
351932,-0.00222451,0.00526354,0.00636825,72.4696,0.311995,176.864,0.24,288.745
351932,-0.00221579,0.00525601,0.00636002,72.4699,0.313427,176.865,0.24,288.894
351932,-0.00220679,0.00524878,0.0063518,72.4703,0.312709,176.865,0.24,288.922
351932,-0.00219797,0.00524166,0.00634356,72.4706,0.309846,176.862,0.24,289.11
351932,-0.00218022,0.00520849,0.00631114,72.4704,0.317155,176.868,0.18,289.225
351932,-0.00216978,0.0052003,0.00629935,72.4711,0.323538,176.875,0.18,289.256
351932,-0.00216356,0.00520492,0.00630061,72.4715,0.328394,176.88,0.18,289.28
351932,-0.00215775,0.00520924,0.00630179,72.4719,0.332936,176.884,0.18,289.304
351932,-0.00214239,0.0051897,0.006277,72.4703,0.312274,176.864,0.18,289.349
351932,-0.00213631,0.00519469,0.00627821,72.4701,0.309016,176.861,0.18,289.421
351932,-0.00212077,0.00517503,0.00625368,72.4709,0.310313,176.862,0.18,289.629
351932,-0.00211475,0.00518006,0.006255,72.4712,0.308245,176.86,0.18,289.651
351932,-0.0021038,0.00517293,0.00624331,72.4726,0.31952,176.871,0.18,289.689
351932,-0.00208869,0.00515268,0.00621858,72.4725,0.319463,176.871,0.18,289.963
351932,-0.0020778,0.00514509,0.00620705,72.4727,0.321005,176.872,0.18,290.006
351932,-0.0020715,0.00514997,0.00620859,72.4729,0.317562,176.869,0.18,290.041
351932,-0.00206531,0.00515478,0.00621013,72.4731,0.315465,176.868,0.18,290.104
351932,-0.0020596,0.00515943,0.00621169,72.4731,0.318128,176.87,0.18,290.327
351932,-0.00205959,0.00518586,0.00623183,72.4732,0.322131,176.873,0.25,290.516
351932,-0.00205377,0.00518939,0.00623233,72.4733,0.322059,176.873,0.25,290.897
351932,-0.00204669,0.00517103,0.00621123,72.4731,0.320587,176.871,0.25,291.02
351932,-0.00203965,0.00516408,0.00620104,72.4728,0.320678,176.871,0.25,291.223
351932,-0.00203257,0.00514637,0.00617964,72.4739,0.321874,176.873,0.25,291.265
351932,-0.00202634,0.00514998,0.00618049,72.4744,0.322146,176.874,0.25,291.293
351932,-0.00202046,0.0051534,0.0061813,72.4749,0.322402,176.874,0.25,291.314
351932,-0.00201433,0.00515695,0.00618213,72.4753,0.322669,176.875,0.25,291.657
351932,-0.00201797,0.00506735,0.00609345,72.4731,0.308978,176.86,0.23,291.814
351932,-0.00201871,0.00505252,0.00607852,72.4731,0.30756,176.859,0.23,291.842
351932,-0.00201293,0.005055,0.00607863,72.4732,0.306253,176.858,0.23,291.871
351932,-0.0020136,0.00504001,0.00606382,72.473,0.309487,176.861,0.23,291.905
351932,-0.00202056,0.00500772,0.00603409,72.4739,0.305502,176.857,0.23,292.15
351932,-0.00201506,0.00500971,0.00603441,72.4743,0.303307,176.855,0.23,292.182
351932,-0.00201586,0.00499436,0.00601968,72.4743,0.304768,176.857,0.23,292.412
351932,-0.00204293,0.00498407,0.00602215,72.4747,0.307377,176.859,0.23,292.681
351932,-0.0020389,0.00498478,0.00602166,72.475,0.305708,176.857,0.23,292.718
351932,-0.00206032,0.00495159,0.00599914,72.4745,0.307161,176.858,0.23,293.033
351932,-0.00206862,0.00493612,0.00598757,72.4742,0.304964,176.857,0.23,293.075
351932,-0.00206454,0.00493754,0.00598711,72.474,0.303751,176.857,0.23,293.268
351932,-0.0020857,0.00490581,0.00596463,72.4757,0.316226,176.867,0.23,293.442
351932,-0.00209419,0.00489045,0.00595305,72.4763,0.308633,176.861,0.23,293.492
351932,-0.00209006,0.00489239,0.00595257,72.4768,0.307686,176.86,0.23,293.527
351932,-0.00208584,0.00489438,0.00595208,72.4774,0.306715,176.859,0.23,293.563
351932,-0.00210725,0.00486179,0.00592982,72.4742,0.30642,176.86,0.23,293.622
351932,-0.00210328,0.00486367,0.00592953,72.4739,0.302206,176.855,0.23,293.815
351932,-0.00209521,0.00489351,0.00595768,72.474,0.30667,176.86,0.23,294.009
351932,-0.00210144,0.004883,0.00595029,72.474,0.305842,176.859,0.23,294.067
351932,-0.00210749,0.0048723,0.00594283,72.4735,0.310901,176.864,0.23,294.116
351932,-0.00210414,0.00487276,0.00594172,72.4733,0.31301,176.866,0.23,294.284
351932,-0.00211942,0.00485032,0.0059279,72.474,0.310262,176.864,0.23,294.471
351932,-0.00212557,0.00483932,0.00592042,72.4733,0.300738,176.855,0.23,294.648
351932,-0.00213145,0.00482856,0.00591287,72.4733,0.300303,176.854,0.23,294.702
351932,-0.0021372,0.00481799,0.00590528,72.4729,0.302038,176.857,0.23,294.833
351932,-0.00214318,0.004807,0.00589759,72.4731,0.298331,176.853,0.23,294.98
351932,-0.00213967,0.0048066,0.00589613,72.4736,0.302614,176.858,0.23,295.077
351932,-0.00214368,0.00479489,0.00588564,72.4738,0.306528,176.861,0.2,295.345
351932,-0.00214855,0.00478257,0.00587531,72.4736,0.311753,176.866,0.2,295.389
351932,-0.00215335,0.00476915,0.00586467,72.4748,0.31429,176.869,0.2,295.443
351932,-0.0021507,0.00476623,0.00586201,72.4755,0.316574,176.871,0.2,295.474
351932,-0.00215584,0.00475346,0.00585087,72.4748,0.280025,176.837,0.2,295.522
351932,-0.00216076,0.00474094,0.00584028,72.4746,0.278781,176.835,0.2,295.611
351932,-0.00216576,0.00472927,0.00582988,72.4748,0.281089,176.837,0.2,295.784
351932,-0.00217022,0.00471824,0.00581918,72.4749,0.284822,176.841,0.2,295.828
351932,-0.00216734,0.004717,0.00581636,72.475,0.286008,176.842,0.2,295.868
351932,-0.00217872,0.00469667,0.00579739,72.4755,0.29104,176.848,0.2,296.194
351932,-0.00217585,0.00469597,0.00579429,72.4749,0.290012,176.847,0.2,296.239
351932,-0.00217305,0.00469526,0.00579133,72.4753,0.29373,176.851,0.2,296.287
351932,-0.00216999,0.00469422,0.00578808,72.4749,0.290869,176.849,0.2,296.524
351932,-0.00218006,0.0046749,0.00577196,72.4756,0.296507,176.853,0.24,296.733
351932,-0.00217789,0.00467286,0.00576813,72.4757,0.295275,176.852,0.24,296.784
351932,-0.00219429,0.00464418,0.00574594,72.4759,0.299828,176.857,0.24,297.166
351932,-0.00220147,0.00462791,0.00573291,72.4772,0.300342,176.857,0.24,297.365
351932,-0.00219918,0.0046246,0.0057287,72.4779,0.301002,176.858,0.24,297.458
351932,-0.00221596,0.00459457,0.00570667,72.4776,0.281015,176.839,0.24,297.59
351932,-0.00222332,0.00457831,0.00569335,72.4766,0.279662,176.838,0.24,297.627
351932,-0.0022214,0.00457498,0.00568926,72.4762,0.274958,176.834,0.24,297.707
351932,-0.00225155,0.00452737,0.00565419,72.4773,0.269078,176.826,0.22,298.145
351932,-0.0022613,0.00450879,0.0056391,72.4777,0.275038,176.832,0.22,298.305
351932,-0.00228208,0.00447543,0.00561386,72.4781,0.285484,176.842,0.22,298.371
351932,-0.00229193,0.00445685,0.00559859,72.4782,0.284559,176.841,0.22,298.423
351932,-0.00230192,0.00443812,0.00558329,72.4777,0.286425,176.844,0.22,298.464
351932,-0.00231198,0.00441908,0.00556792,72.478,0.286836,176.844,0.22,298.516
351932,-0.00231087,0.00441519,0.00556234,72.4781,0.287598,176.845,0.22,298.696
351932,-0.00233262,0.0043806,0.00553681,72.4775,0.284834,176.843,0.22,298.927
351932,-0.00233203,0.00437635,0.00553104,72.4778,0.281864,176.84,0.22,299.136
351932,-0.00232532,0.00438132,0.0055307,72.4788,0.292191,176.848,0.22,299.403
351932,-0.00233526,0.00436379,0.00551406,72.4791,0.290508,176.846,0.22,299.429
351932,-0.00234512,0.00434635,0.00549717,72.4799,0.291397,176.847,0.22,299.448
351932,-0.00235501,0.0043291,0.00548038,72.4796,0.290046,176.846,0.22,299.644
351932,-0.00236496,0.00431186,0.00546347,72.4803,0.285701,176.842,0.22,299.676
351932,-0.00237485,0.00429463,0.0054467,72.4798,0.278205,176.835,0.22,299.825
351932,-0.0023848,0.00427732,0.00542987,72.4791,0.27518,176.833,0.22,299.858
351932,-0.00238537,0.0042728,0.0054229,72.4787,0.271163,176.829,0.22,299.883
351932,-0.00238594,0.00426834,0.00541602,72.4782,0.267199,176.826,0.22,299.905
351932,-0.00240554,0.00423604,0.00538912,72.481,0.292764,176.85,0.22,299.962
351932,-0.00240653,0.00423009,0.00538209,72.4811,0.293899,176.851,0.22,299.994
351932,-0.00240751,0.00422412,0.00537496,72.4811,0.295074,176.853,0.22,300.087
351932,-0.00240867,0.00421752,0.00536772,72.4825,0.28763,176.846,0.22,300.406
351932,-0.00242417,0.00418773,0.00533937,72.4824,0.294227,176.85,0.21,300.55
351932,-0.0024325,0.00417049,0.00532219,72.4828,0.294661,176.85,0.21,300.751
351932,-0.00244083,0.00415318,0.00530432,72.4829,0.293359,176.849,0.21,300.782
351932,-0.00244901,0.00413635,0.00528656,72.4832,0.293336,176.85,0.21,300.812
351932,-0.00245718,0.00411992,0.00526895,72.4834,0.292235,176.849,0.21,300.845
351932,-0.00246534,0.00410344,0.00525099,72.4834,0.289449,176.847,0.21,300.893
351932,-0.00246667,0.00409798,0.00524287,72.4834,0.28744,176.846,0.21,301.036
351932,-0.00248185,0.00407068,0.00521505,72.4833,0.287959,176.846,0.21,301.293
351932,-0.00248932,0.00405524,0.00520471,72.4834,0.299022,176.856,0.18,301.495
351932,-0.00249146,0.00404897,0.0051962,72.4831,0.300577,176.857,0.18,301.525
351932,-0.00250647,0.00402024,0.00517942,72.4835,0.30049,176.858,0.18,301.88
351932,-0.00250763,0.00401674,0.00517488,72.4835,0.300061,176.857,0.18,301.933
351932,-0.00250991,0.00400985,0.00516592,72.4836,0.299217,176.857,0.18,302.179
351932,-0.00251221,0.00400291,0.0051569,72.4837,0.298367,176.856,0.18,302.245
351932,-0.00252485,0.00397625,0.00514398,72.4857,0.290479,176.848,0.18,302.698
351932,-0.00253252,0.00395969,0.00513318,72.4859,0.288401,176.846,0.18,302.76
351932,-0.00254006,0.00394285,0.00512234,72.4863,0.289184,176.846,0.18,302.796
351932,-0.00254776,0.00392532,0.00511077,72.4868,0.288458,176.846,0.18,302.85
351932,-0.00255535,0.00390832,0.00510004,72.4864,0.288108,176.846,0.18,302.923
351932,-0.00255739,0.0038997,0.00509003,72.4862,0.287687,176.846,0.18,302.995
351932,-0.00255937,0.00389137,0.00508035,72.4861,0.28728,176.846,0.18,303.306
351932,-0.00256135,0.003883,0.00507064,72.4859,0.286871,176.846,0.18,303.373
351932,-0.00256368,0.00387317,0.00505922,72.4857,0.286391,176.846,0.18,303.803
351932,-0.00256571,0.00386502,0.00504997,72.4875,0.281256,176.841,0.18,303.942
351932,-0.00257253,0.00385337,0.00504426,72.4875,0.287828,176.846,0.22,304.598
351932,-0.00261257,0.00382305,0.00505152,72.4874,0.279603,176.837,0.22,304.808
351932,-0.00261552,0.0038145,0.00504217,72.4873,0.279203,176.837,0.22,304.894
351932,-0.00266474,0.0037827,0.00505672,72.4865,0.286552,176.842,0.21,305.293
351932,-0.00266823,0.00377458,0.00504847,72.4863,0.286156,176.842,0.21,305.589
351932,-0.00270404,0.00377143,0.00508175,72.4878,0.288163,176.845,0.21,305.824
351932,-0.00271836,0.00376472,0.00508727,72.4879,0.290274,176.847,0.21,305.88
351932,-0.00273263,0.00375804,0.00509294,72.4883,0.291645,176.849,0.21,305.922
351932,-0.00273544,0.00374978,0.00508453,72.4887,0.293181,176.851,0.21,305.948
351932,-0.00273828,0.00374141,0.005076,72.4891,0.294739,176.853,0.21,305.977
351932,-0.00276429,0.00373458,0.00509597,72.489,0.288212,176.846,0.21,306.311
351932,-0.00277861,0.00372701,0.00510172,72.4895,0.288728,176.847,0.21,306.376
351932,-0.00274907,0.00377338,0.00514496,72.4886,0.293321,176.85,0.21,306.759
351932,-0.00275216,0.0037656,0.00513923,72.4888,0.292468,176.849,0.21,306.945
351932,-0.00275808,0.00378208,0.00518681,72.489,0.291344,176.848,0.21,306.983
351932,-0.00276137,0.00377423,0.00518097,72.4894,0.291261,176.848,0.21,307.002
351932,-0.00276711,0.00379114,0.00522862,72.4892,0.287659,176.845,0.21,307.206
351932,-0.00277025,0.00378351,0.00522266,72.489,0.288063,176.846,0.21,307.235
351932,-0.00277603,0.00380029,0.00527023,72.4901,0.294032,176.852,0.21,307.26
351932,-0.00277924,0.00379261,0.00526423,72.4906,0.296755,176.855,0.21,307.275
351932,-0.00278245,0.00378491,0.00525821,72.4911,0.299485,176.858,0.21,307.289
351932,-0.00278784,0.00378961,0.00527906,72.4906,0.287261,176.846,0.21,307.322
351932,-0.00279153,0.00378201,0.00527326,72.4905,0.284825,176.844,0.21,307.34
351932,-0.00279564,0.00377464,0.00526728,72.4908,0.289301,176.849,0.21,307.36
351932,-0.00278597,0.00379194,0.00530387,72.4905,0.29413,176.851,0.24,307.664
351932,-0.00279003,0.00378543,0.00530027,72.4908,0.294049,176.851,0.24,307.683
351932,-0.00279297,0.00379043,0.0053213,72.4908,0.288846,176.847,0.24,307.705
351932,-0.00279589,0.00379573,0.00534233,72.4905,0.289842,176.848,0.24,307.731
351932,-0.00279879,0.00380095,0.00536353,72.491,0.289784,176.848,0.24,307.935
351932,-0.00280178,0.00380613,0.00538451,72.491,0.29021,176.849,0.24,307.958
351932,-0.00280441,0.00381135,0.0054057,72.4913,0.28928,176.849,0.24,308.109
351932,-0.00280735,0.003816,0.00542675,72.4911,0.2906,176.85,0.24,308.139
351932,-0.00280643,0.00383473,0.00548091,72.4902,0.295545,176.853,0.23,308.287
351932,-0.00280774,0.00383855,0.00550369,72.4908,0.293713,176.852,0.23,308.311
351932,-0.00280892,0.00384261,0.00552649,72.4908,0.297137,176.855,0.23,308.429
351932,-0.00280992,0.00384662,0.00554926,72.491,0.301613,176.86,0.23,308.449
351932,-0.00281374,0.00384049,0.00554787,72.4911,0.304352,176.863,0.23,308.464
351932,-0.00281765,0.00383422,0.00554645,72.4913,0.307156,176.866,0.23,308.477
351932,-0.00281572,0.00384681,0.00559278,72.4947,0.306171,176.864,0.23,308.51
351932,-0.00281684,0.00384998,0.00561507,72.4952,0.300795,176.859,0.23,308.63
351932,-0.00281768,0.00385414,0.00563737,72.4951,0.302941,176.861,0.23,308.653
351932,-0.00281868,0.00385791,0.00565954,72.4963,0.297452,176.855,0.23,308.757
351932,-0.00282238,0.00385193,0.00565738,72.4962,0.306547,176.865,0.23,308.78
351932,-0.00282616,0.0038455,0.00565504,72.4959,0.305031,176.864,0.23,308.802
351932,-0.00283003,0.003839,0.00565267,72.497,0.301636,176.86,0.23,308.826
